cancer_gene_type	mutation_count_bin	gene_exp
TSG	3-5	0.0032656926819717336
TSG	2	0.043480910914921754
TSG	1	0.27100333764595447
OG	2	0.043566192695043374
TSG	3-5	0.08279562939237627
TSG	20+	0.015936788135741904
TSG	2	0.09169658050675983
TSG	3-5	0.2971271093005007
OG	5-10	0.08657312406542834
TSG	3-5	0.1277821312495481
OG	2	0.10213742991237025
TSG	20+	0.0
OG	2	0.024492897809801264
TSG	5-10	0.0
OG	1	0.18227030320810278
TSG	5-10	0.0006170044961961716
TSG	2	0.07482981534078917
TSG	2	0.0613025779242971
TSG	5-10	0.004719912992532576
OG	2	0.04288851614756989
TSG	1	0.04199089317545211
OG	3-5	0.05548604055504632
OG	2	0.09413287948412219
TSG	20+	0.006506582120408407
TSG	1	0.051068943813288074
OG	2	0.13457502883928418
OG	1	0.035214333737932785
TSG	1	0.04947160278545805
TSG	20+	0.0003729860909189818
OG	1	0.016420954319980703
TSG	2	0.11254881738508357
TSG	1	0.08164080532743244
OG	1	0.06853562079356873
TSG	2	0.11235708196857032
TSG	20+	0.0009395412658193317
OG	1	0.01232601264288526
TSG	1	0.047851375045608005
OG	1	0.022586527206674045
OG	1	0.3452048495320038
TSG	1	0.04382681678914909
TSG	5-10	0.0010199235271266206
OG	1	0.07192403072735756
TSG	2	0.0860133774648379
TSG	10-20	0.0
TSG	1	0.025821346192617133
TSG	1	0.24423313955661038
OG	2	0.06573851947562366
OG	1	0.6940240296011476
TSG	2	0.09028228516219446
TSG	20+	0.0003925528647819032
TSG	1	0.21023527091758162
OG	1	0.23819857409370088
TSG	1	0.3544049103039221
OG	2	0.08803248867277993
TSG	3-5	0.00018351476009763028
TSG	1	0.640578742904288
TSG	1	0.10185748580703823
TSG	5-10	0.0013080927831836265
TSG	1	0.1201277740680754
OG	1	0.03590811091809835
TSG	5-10	0.11872796757028184
TSG	1	0.12233217723000345
OG	3-5	0.07867640730945086
TSG	20+	0.0
OG	1	0.022918857946027386
TSG	3-5	0.2692115893522495
TSG	1	0.022110357296030104
TSG	1	0.19956541991458535
TSG	1	0.1379539697694537
TSG	1	0.1122124057843715
TSG	3-5	0.0020891200808753835
TSG	1	0.08567292229935013
TSG	3-5	6.354586309385331e-05
TSG	5-10	0.025233379884226047
OG	1	0.021426949729422527
TSG	1	0.12433851446543
TSG	3-5	0.0007405710560603985
OG	1	0.08438783336038515
OG	1	0.1095701935272038
TSG	2	0.10185062016341544
TSG	20+	0.0003157862463928376
TSG	1	0.4501115400973118
TSG	1	0.02036460920599461
OG	1	0.01719119823447526
OG	1	0.380696875661063
TSG	10-20	0.010574940063811102
TSG	1	0.17393419343538338
TSG	1	0.03538525771116081
TSG	3-5	0.09935877049379975
TSG	10-20	0.00027800144142271733
TSG	1	0.12857728500211008
TSG	1	0.20945714853780376
TSG	3-5	0.03911267012632673
TSG	1	0.15549704605732456
OG	1	0.02809795511049849
OG	1	0.03298422115211744
TSG	1	0.04112050758173082
TSG	10-20	0.0010197666885822065
OG	1	0.08942909322240881
TSG	1	0.017909650054979177
OG	1	0.17129017447087808
TSG	3-5	0.09916368820592057
TSG	20+	0.006829871135031524
TSG	1	0.0265455339919978
TSG	20+	0.000443442060417882
OG	1	0.004659466965787576
OG	1	0.06646630145953682
TSG	10-20	0.0010249986144606218
OG	1	0.04978654678029561
TSG	1	0.05248288076705617
OG	1	0.12351665332439003
TSG	5-10	0.018025340703187818
TSG	1	0.16891023161434984
TSG	1	0.18154279285869326
TSG	1	0.029358331357218374
TSG	3-5	0.00019165810184375913
TSG	1	0.06086662297158868
OG	1	0.24139289644915524
TSG	2	0.09240376314179286
OG	1	0.1432216988435572
TSG	20+	0.033389262211510264
TSG	1	0.0658681911270935
TSG	3-5	0.03824504098907431
TSG	2	0.12144688520509203
TSG	5-10	0.0
TSG	1	0.49940362410776057
TSG	3-5	0.16137912870515134
OG	1	0.13410253598136068
TSG	2	0.31298037563289965
TSG	20+	0.0020089254493988688
TSG	3-5	0.0018354667737633193
TSG	1	0.0473485674907107
OG	1	0.05703090804290718
TSG	2	0.01922877264092949
TSG	3-5	0.09740858780739992
OG	1	0.0837182700957849
TSG	20+	0.04327184735931974
OG	2	0.03744250132375388
TSG	2	0.04235453935037691
TSG	20+	0.010986456034983768
OG	1	0.036244845780687936
OG	1	0.0560102734963232
OG	1	0.3541719343769844
TSG	5-10	0.00019816146424820404
OG	1	0.007568271403841362
TSG	3-5	0.0065266411939684
OG	1	0.04301040199319597
TSG	20+	7.87510444904769e-05
TSG	2	0.024254284074672644
TSG	20+	0.0
OG	1	0.004640492667239981
TSG	2	0.12217368856009433
TSG	1	0.1053329506764539
TSG	3-5	0.000132847666300464
TSG	5-10	0.03072354273844415
TSG	5-10	0.0003660026516874591
TSG	1	0.158629677643437
OG	1	0.23051167835811484
TSG	1	0.5734608440444698
TSG	1	0.2342340979217824
TSG	10-20	0.0004546893606858843
TSG	2	0.07054091809906782
TSG	2	0.09126151146500135
TSG	1	0.27233941207348134
TSG	3-5	0.00026274042128787684
TSG	1	0.5798228134984854
TSG	1	0.0933784352480429
TSG	2	0.2054295979193133
TSG	2	0.14584701242482614
TSG	20+	0.00024060522874796978
TSG	1	0.18989428888018356
OG	1	0.1226326387497325
TSG	20+	0.0013423547713337788
OG	1	0.02421860648489324
TSG	5-10	0.0002487433293764214
TSG	1	0.01393276867619183
TSG	5-10	0.0018658615976496562
TSG	1	0.2336541480015985
OG	2	0.0659768416420791
OG	1	0.06494812302398192
TSG	1	0.07072820208728405
TSG	10-20	0.030860615469108676
TSG	2	0.0049315774285679246
TSG	2	0.04409187531393995
OG	1	0.053763279956701174
TSG	2	0.11079321395189105
TSG	20+	8.959966533579685e-05
TSG	1	0.20540891353632085
OG	3-5	0.12134523351385798
TSG	3-5	0.11223249810326769
TSG	20+	0.00022263874884452634
OG	1	0.029175238224325554
TSG	1	0.19149318730955875
OG	1	0.07539749733311435
OG	1	0.06069534628185106
OG	1	0.04351061200613788
TSG	20+	0.0002499555734863238
TSG	1	0.16442185333582396
TSG	1	0.16190229991443986
TSG	3-5	0.1529186190967031
TSG	3-5	0.0005630268547957935
TSG	5-10	0.028157043165412537
TSG	1	0.09584463189783861
TSG	1	0.09769548534949814
TSG	3-5	0.0
TSG	1	0.29040204404920567
TSG	5-10	0.0007213348545970986
OG	1	0.032274738798568785
OG	1	0.22489622379582427
TSG	5-10	0.0
TSG	1	0.25048589144598876
OG	1	0.15267199347522667
TSG	1	0.38782068838575606
TSG	10-20	0.0002919466086279326
TSG	5-10	0.0011602666894336294
TSG	2	0.13672058656834168
OG	3-5	0.07541347400697852
OG	1	0.1963868661087796
TSG	3-5	0.12051265105403934
TSG	1	0.08712158528865273
OG	1	0.1776337773737157
TSG	20+	0.00014540352988262574
OG	1	0.026576775471812076
TSG	1	0.17898616959323102
TSG	1	0.038318062666794446
TSG	1	0.08109033982368659
TSG	2	0.0982091635083726
TSG	5-10	0.0002621655184152909
TSG	1	0.33500370494405046
TSG	1	0.12558576384533918
TSG	3-5	0.001925706191068054
TSG	20+	0.002213617145114852
TSG	3-5	0.0002555415383931188
OG	2	0.01663175592902941
TSG	1	0.35256585005001173
OG	1	0.03853174492879923
TSG	2	0.15652254600173338
TSG	1	0.19635490346326784
TSG	20+	5.170764011183374e-05
TSG	1	0.25295358946430263
TSG	5-10	0.000322160510509778
OG	1	0.36919240902469935
TSG	3-5	0.04942368306987343
TSG	1	0.018880195470358133
TSG	20+	0.0001373367525520607
TSG	1	0.0553585377406125
TSG	20+	0.00042854674975487345
OG	1	0.14171725445025993
TSG	1	0.07725464908600052
TSG	2	0.05302318508179176
TSG	1	0.00031351260319458933
TSG	3-5	0.0010062063847719924
OG	2	0.08565469604988228
TSG	1	0.09450955179923291
TSG	5-10	0.0004086772400177072
TSG	3-5	0.14206948527362476
TSG	5-10	0.21423074609059564
TSG	20+	0.0
OG	1	0.02361982958479872
TSG	3-5	0.1128353764517169
TSG	1	0.18353462740447674
TSG	20+	0.0003607938916485561
OG	1	0.019758556812174723
TSG	1	0.1920304101251934
OG	2	0.17603432929947982
TSG	3-5	0.11159480612588599
TSG	10-20	4.5743446354119876e-05
OG	1	0.014221751826084213
TSG	1	0.14030260872973646
TSG	10-20	0.0013048257638044976
OG	3-5	0.09396894168546428
TSG	3-5	0.07556027265304255
TSG	3-5	0.0
OG	1	0.1401204040344627
TSG	5-10	0.0006496101211029005
TSG	1	0.29647093056282375
TSG	10-20	0.002412771150070707
OG	1	0.059499479351180405
TSG	5-10	0.1057730179504788
OG	1	0.02316614533502605
TSG	20+	0.0005085812339575752
TSG	1	0.07821934883612393
TSG	5-10	0.0
TSG	2	0.016472033046209183
TSG	1	0.24561885989509605
TSG	2	0.1799427557410783
TSG	3-5	0.0020846740931973326
OG	1	0.02196846131199533
TSG	1	0.00952404425040915
TSG	1	0.13348358710888067
OG	1	0.10542904324678773
TSG	10-20	0.0
TSG	1	0.003243689612060173
TSG	1	0.0021774612302638743
TSG	1	0.09402759803184266
TSG	10-20	0.005874730469996351
TSG	10-20	0.005584717565533453
OG	1	0.31924284262751423
TSG	5-10	0.0005769843574463898
TSG	1	0.2114223705479485
TSG	1	0.0023538486674116645
TSG	10-20	0.00031626821768831835
TSG	5-10	0.013911387661631502
TSG	2	0.0004540553571905918
TSG	1	0.0366419577322458
OG	1	0.01137046447325721
TSG	10-20	0.0012647681831727117
TSG	1	0.041427173841656895
TSG	5-10	0.00033375643813957946
OG	1	0.011163792258268404
TSG	1	0.11503911589333417
TSG	3-5	0.00040079826834860306
OG	1	0.04345766315438237
OG	2	0.08926792481348675
TSG	1	0.053300854658070294
OG	1	0.06927709671502723
TSG	1	0.00019046948941309604
OG	1	0.011552334640490828
OG	1	0.052177704112537304
OG	1	0.12323995256000578
TSG	20+	0.005577066203397319
TSG	1	0.14043673750708302
TSG	1	0.0972398290456445
TSG	1	0.012251244371192425
TSG	1	0.03186004119686997
TSG	1	0.06517443869971924
TSG	10-20	0.00032945212692607565
OG	1	0.011107843786749354
TSG	1	0.10997590290893895
OG	1	0.1052226803823077
TSG	1	0.23154168702104871
TSG	3-5	8.331746906025849e-05
TSG	1	0.03765712528993958
OG	1	0.04117629760248792
TSG	1	0.03419842756130066
TSG	1	0.006961305815552044
TSG	2	0.12563311788867723
TSG	1	0.2164143830472989
TSG	5-10	0.004540980225350184
TSG	2	0.32048340579559037
TSG	3-5	0.0
OG	1	0.18382218773334588
TSG	5-10	0.0055972490287331655
OG	1	0.1026408278703456
TSG	2	0.2183031857430678
TSG	2	0.11005050661193878
TSG	5-10	0.00018840904109609764
OG	1	0.04545564488143115
TSG	1	0.006749711424324358
OG	3-5	0.30916918424039674
TSG	20+	0.0002587999712380357
OG	1	0.012712461951302519
TSG	3-5	0.0
OG	1	0.07973109880491361
TSG	2	0.1713285797306786
TSG	3-5	0.08453831435982674
TSG	2	0.11804447672559487
TSG	1	0.37435077011192613
OG	1	0.10017292689714127
TSG	10-20	0.0019992163205340726
OG	1	0.03180031954923784
TSG	1	0.24567827891448352
TSG	1	0.055035316139644186
TSG	20+	0.0018681742844950282
OG	1	0.22173818111257607
TSG	2	0.12825795771963008
TSG	2	0.0
TSG	1	0.05157621268954352
TSG	10-20	0.0018564151951011702
TSG	1	0.16834979792944177
TSG	2	0.10162031398317378
TSG	1	0.1962507558322895
OG	3-5	0.07474094442357308
OG	1	0.11264535676259531
TSG	2	0.18411621686007704
TSG	1	0.1485148332329486
TSG	20+	0.0007307686622825036
OG	1	0.014423720536779747
TSG	1	0.033774215170943075
TSG	1	0.006067769076330293
TSG	3-5	0.0009387906668087211
TSG	1	0.0003219478848801446
TSG	10-20	0.02355459470129544
TSG	1	0.09564861903400271
TSG	5-10	0.0010010101778155976
TSG	1	0.17155023561308755
OG	2	0.054952338675242046
OG	1	0.17643570424359598
TSG	1	0.0705079776387418
TSG	20+	0.0673416843310191
TSG	2	0.002158576107510539
TSG	1	0.061657627770834195
TSG	1	0.031218363297496703
TSG	1	0.060358143508328424
TSG	1	0.1273185727275203
TSG	20+	3.0493660050005057e-05
TSG	3-5	0.0004912429101963289
TSG	1	0.16380738651800605
TSG	2	0.20717528788206754
OG	2	0.08647933426111808
TSG	2	0.13586997140849652
TSG	1	0.0908642129450638
OG	1	0.0936844738199727
TSG	20+	0.07854753480210626
OG	1	0.023950371036902927
TSG	2	0.20273839858975562
TSG	1	0.24669124953252186
TSG	10-20	0.0006076758983115061
TSG	10-20	0.12723814999042582
TSG	1	0.06782031541345554
TSG	1	0.09104308520787432
OG	1	0.0832283750583804
TSG	3-5	0.0055868425522455235
TSG	1	0.16899704300835244
TSG	1	0.041192288323734796
TSG	3-5	0.021374933651874636
TSG	1	0.0015588310082371374
TSG	1	0.12342109484756847
TSG	20+	0.0007068867260833313
OG	2	0.008954414381624387
OG	2	0.605779487819652
TSG	2	0.13178275570989184
OG	1	0.04012277496602207
TSG	20+	0.0003811061957527099
TSG	3-5	0.0010282956586612337
TSG	2	0.03479904384287965
TSG	2	0.05116612030289994
TSG	20+	0.0012018615124438014
OG	2	0.008296918027743122
TSG	1	0.1312498336005959
TSG	1	0.13207331189324376
TSG	10-20	0.0
TSG	1	0.25689459495830286
TSG	1	0.16933706875930707
TSG	5-10	0.0018674832094549266
TSG	5-10	0.0022534888457188514
TSG	5-10	0.04281127630391881
TSG	1	0.27586814328589826
TSG	1	0.10489917409164703
TSG	1	0.22616932153047292
TSG	1	0.23822215212582395
TSG	3-5	0.006290112542156618
TSG	1	0.14555341976583644
TSG	5-10	0.0010542584572489232
TSG	2	0.1320860156343783
TSG	1	0.16036930037054856
TSG	1	0.15759412711944595
TSG	5-10	0.005024567423443723
OG	1	0.022672819536403155
TSG	10-20	0.00797975461985202
TSG	2	0.08792370859900596
TSG	1	0.20636872783510327
TSG	1	0.16825634196955913
TSG	5-10	5.776879873764783e-05
TSG	2	0.05033808043910706
OG	2	0.06303951425930177
TSG	2	0.11772968695049421
OG	2	0.13003573699450413
TSG	20+	0.0004180441618567767
TSG	2	0.16342906228322968
TSG	1	0.03714688675195397
OG	2	0.05141769529065176
TSG	1	0.05333746742913021
TSG	20+	0.034280969907387195
OG	1	0.010946186445605839
TSG	1	0.07226861594567219
TSG	1	0.17734398884066216
TSG	5-10	0.0014295159601852628
TSG	3-5	0.0006707352670513191
TSG	2	0.07802532556466155
OG	1	0.052660956522934864
TSG	10-20	0.0019124142960990616
OG	1	0.036133562549895415
TSG	1	0.12362752086945249
OG	1	0.09027366261608143
OG	1	0.1477039379605943
TSG	10-20	0.0007389587418827922
TSG	1	0.161208397039028
OG	1	0.15488094891127466
OG	1	0.11046317003127942
TSG	1	0.013137826593532824
TSG	5-10	0.00043624868256669026
TSG	2	0.011611334854192275
OG	1	0.08699748320498542
TSG	10-20	0.0009212727075962091
TSG	1	0.06528551966877308
TSG	20+	0.004233102471932454
TSG	5-10	0.02525763486007894
TSG	2	0.1797261087383994
TSG	1	0.008275333032422479
OG	1	0.7068094479417338
OG	1	0.023012061803453974
TSG	5-10	0.1307074114118387
OG	2	0.04485855239656239
TSG	20+	0.0002710236052500805
TSG	3-5	0.001231810962851439
TSG	10-20	0.13936351229536809
OG	20+	0.037435493970798976
TSG	3-5	0.02231687594092954
OG	3-5	0.2323882596373736
TSG	20+	0.07713546099875662
TSG	20+	0.0005389088126673507
TSG	20+	0.1625949246943388
OG	1	0.09548987806200887
TSG	5-10	0.019703394689069485
TSG	20+	0.0018238078643230565
OG	2	0.09617537020765889
OG	1	0.014069084815044817
TSG	1	0.10579250181025653
TSG	5-10	0.13087781583192104
TSG	1	0.000793869478503379
OG	1	0.04145596478165138
OG	1	0.25053913468888633
TSG	20+	0.003355033011498537
OG	2	0.1983456834568137
OG	2	0.2196518845513342
TSG	5-10	0.0176064926750663
OG	2	0.059782486975097845
TSG	1	0.23082286556258252
TSG	1	0.0
OG	1	0.02956975639344488
TSG	1	0.022974287867636837
TSG	3-5	0.0011845867031755168
OG	1	0.004266743230788067
TSG	1	0.01629753713484656
TSG	10-20	0.001623726212062582
OG	2	0.011942878875642233
TSG	2	0.038111401797602036
OG	1	0.029587701800951303
TSG	10-20	0.0007604800636643301
TSG	1	0.10068858932163671
OG	3-5	0.06277452764447257
TSG	3-5	0.060081864256249735
TSG	20+	0.0012593072491031742
TSG	1	0.0152114670463128
TSG	3-5	0.23884006529815283
TSG	20+	0.0006835074156571867
TSG	1	0.31721836271660786
TSG	5-10	0.00017368596688003182
TSG	1	0.164092317606326
TSG	2	0.0743629888077074
OG	1	0.023198748401599356
TSG	1	6.877103914546005e-05
TSG	1	0.0950235893477546
TSG	1	0.19901448456750961
OG	1	0.1019134966183862
TSG	5-10	0.0002984303314365216
OG	1	0.019931233227390474
TSG	2	0.056506208536667296
TSG	1	0.3162747032384844
OG	3-5	0.13007755485857747
OG	1	0.17020775065760374
TSG	20+	0.00037558281478950096
TSG	3-5	0.005524154359242762
TSG	1	0.13993067750126978
TSG	5-10	0.005043080317546889
OG	1	0.018550573030995773
OG	1	0.019281829824330167
TSG	5-10	0.0002804137404849229
TSG	1	0.20293579718770058
TSG	5-10	0.0007777855074031937
TSG	5-10	0.082871194208931
TSG	2	0.02201676918417943
TSG	1	0.1894480470129526
OG	1	0.08394390514762083
TSG	1	0.009153173748792195
TSG	5-10	0.10023818809262762
OG	10-20	0.08206819921219119
TSG	3-5	0.24765697473907786
OG	5-10	0.1239009115378198
TSG	10-20	0.14026438887832574
OG	2	0.1319464143475331
TSG	20+	0.022040649200932877
OG	1	0.020070307450964
TSG	1	0.26646372455060036
TSG	3-5	0.05844970684991699
TSG	2	0.25706925853158563
TSG	3-5	0.0004239939187499355
TSG	1	0.1492781608547763
TSG	5-10	0.0012272167948819495
OG	1	0.02007186663690029
TSG	1	0.01922864491566929
TSG	2	0.024180494823409827
TSG	10-20	0.0
OG	1	0.007547886361672058
OG	1	0.05164705984102774
TSG	1	0.00021801373129909463
TSG	1	0.12465438820621676
TSG	1	0.015997429421920905
TSG	3-5	0.000492623582912207
TSG	1	0.336557379903731
TSG	3-5	0.003273390189645652
TSG	1	0.11199629708542432
TSG	5-10	0.00017019305911477833
TSG	5-10	0.0
OG	1	0.08554903162266227
TSG	1	0.02452079382503984
TSG	20+	0.0
TSG	1	0.06091183932615897
TSG	2	0.16324963422878905
OG	1	0.06223511216413969
TSG	5-10	0.11905279884788347
TSG	1	0.1434685840367796
OG	1	0.10038763995174603
OG	1	0.016933742000664175
TSG	3-5	0.1504061748499116
TSG	10-20	0.04038113846508612
OG	20+	0.09806014795022397
TSG	3-5	0.032018294804516303
OG	5-10	0.05677742718568306
OG	3-5	0.16789659896300535
TSG	20+	0.11356862928255977
OG	3-5	0.12241992122749021
TSG	20+	0.00016856650041401053
OG	2	0.024282748849979864
OG	5-10	0.021835411177735322
TSG	10-20	0.19877392647712722
TSG	5-10	0.0
OG	1	0.05702717667236311
TSG	1	0.3818791766612231
TSG	3-5	0.0001964509757849753
TSG	5-10	0.0034965292754466915
TSG	1	0.052651272928456415
TSG	1	0.1487332368867432
TSG	1	0.1797373535808881
TSG	1	0.16854144119745287
OG	1	0.1104771596332005
TSG	10-20	0.0066178442432945775
TSG	1	0.10644075776425488
OG	1	0.12783735383463005
TSG	10-20	0.001085799346533771
TSG	10-20	0.008050524869395675
TSG	1	0.03085604184664452
OG	2	0.029180333018265402
TSG	3-5	0.0006402390735280437
TSG	2	0.04995662348554773
TSG	10-20	0.0
OG	1	0.0
TSG	3-5	0.0004510319418742878
TSG	3-5	0.0005936728224246597
TSG	1	0.05970965213054068
TSG	1	0.18456007041146893
OG	2	0.1141268939085532
TSG	1	0.0009302346650158808
OG	1	0.01062861050109862
TSG	3-5	9.222295802280995e-05
TSG	2	0.08846608853719949
OG	1	0.09129731427452528
TSG	1	0.10764853866630751
TSG	20+	0.004109093055341596
OG	1	0.03509667167355643
TSG	2	0.0005080755316347802
TSG	3-5	0.08839098716537931
OG	1	0.017023457161745567
TSG	2	0.06474803757098518
TSG	3-5	0.18643389921631146
OG	1	0.21104744601433156
TSG	1	0.0905975948665347
OG	1	0.10552275024231363
TSG	20+	0.0
TSG	1	0.12044781929174525
OG	1	0.10293308090924914
TSG	20+	0.0015819545274719544
TSG	1	0.07745134718934471
TSG	1	0.2596583223625016
OG	1	0.05388985522579725
TSG	10-20	0.00048099686337522974
TSG	2	0.00027220907041758505
OG	1	0.11033636788910643
TSG	1	0.11151563243917592
TSG	5-10	0.00350823824254981
TSG	1	0.0005408946704627962
OG	1	0.09047915682301799
TSG	3-5	0.0009547533535302726
TSG	1	0.4415659106883403
TSG	1	0.07598986868172762
TSG	3-5	0.004268081752298845
TSG	10-20	8.472767483156196e-05
OG	1	0.06797341055297965
TSG	1	0.14338609140461264
TSG	5-10	0.08197204195748498
OG	1	0.025242887398269593
TSG	2	0.360937783453603
TSG	10-20	0.0002557962571270785
TSG	1	0.2894659568668735
OG	1	0.13498972063908724
OG	1	0.386339092597377
TSG	1	0.27414888191272474
TSG	5-10	0.008949508944204177
TSG	1	0.21339899215279987
OG	3-5	0.08017772215431543
OG	1	0.11290748658323986
TSG	10-20	0.05471812280073931
TSG	3-5	0.10672348002094878
TSG	3-5	0.010869702006422224
TSG	1	0.41984139295461087
TSG	1	0.2526071604201146
TSG	5-10	0.001268741861852349
OG	2	0.09047707920736497
OG	1	0.08789725731343159
TSG	1	0.03376324509662432
TSG	20+	0.0
TSG	3-5	0.1749988166983603
TSG	2	0.0
TSG	1	0.07969230395402342
TSG	20+	0.0002555707348548847
TSG	1	0.12309766109668968
TSG	1	0.5741514227139636
TSG	3-5	0.0003583567205626204
OG	1	0.049604805079077
OG	3-5	0.010863695865643997
TSG	3-5	0.008185163269132514
OG	2	0.23010470522332097
TSG	1	0.2027604114109819
TSG	20+	0.004562242641185054
TSG	1	0.17729855665912844
TSG	5-10	0.1526676192631314
OG	10-20	0.10212327178201994
TSG	2	0.008715566288750292
OG	5-10	0.1247517852329125
OG	1	0.1961686952177378
TSG	20+	0.17532945575118783
OG	1	0.026391252992159133
TSG	5-10	0.25682985115814916
TSG	1	0.37927816709470896
OG	1	0.02658878341140024
TSG	1	0.03893281397830175
TSG	5-10	0.0
TSG	1	0.04233615861101802
TSG	3-5	0.0018847585233865531
TSG	1	0.22169216836351102
TSG	5-10	0.007913759157676729
OG	1	0.044189789824985275
TSG	3-5	0.0
TSG	1	0.07373447692197174
TSG	10-20	0.05699512908637819
TSG	1	0.04052971772618232
OG	1	0.03557051663084626
OG	1	0.2756429183294493
TSG	2	0.08747293045198982
TSG	1	0.02586591901492496
OG	1	0.03135464203332998
TSG	20+	0.010480031419664044
TSG	1	0.10203074047230551
TSG	1	0.1491014396331811
TSG	5-10	0.0006821227536249202
TSG	1	0.21169949394080664
TSG	3-5	0.004873969920045751
TSG	10-20	0.035683330737684586
TSG	1	0.17804729323924848
TSG	5-10	0.00019512488010854182
OG	1	0.010970213598067362
TSG	1	0.022198577379546083
TSG	2	0.0
TSG	1	0.0910854896825586
TSG	3-5	0.0020957407520064857
TSG	1	0.10180586045095329
TSG	5-10	0.0012166998744010565
TSG	1	0.1234857945172867
TSG	1	0.057823290768090244
OG	1	0.1047023930047556
TSG	1	0.07090265014363104
TSG	5-10	0.011723513919064059
TSG	2	0.02886901419685063
OG	3-5	0.025427945621285
TSG	1	0.03445848144485974
TSG	20+	0.0
OG	1	0.01678383733522311
TSG	1	0.11728983590014508
OG	1	0.02746282912414723
TSG	1	0.06871976857109341
TSG	1	0.049214357658972405
TSG	20+	0.0
OG	1	0.0069102806484900685
TSG	2	0.14395788678384136
TSG	5-10	0.0011640413068425741
TSG	20+	0.0008814087571648109
TSG	1	0.16953408234779774
TSG	5-10	0.001469756314042208
TSG	1	0.0040599571659165265
TSG	1	0.13911795999365542
OG	1	0.0741939521322346
TSG	20+	6.5662597950058e-05
OG	1	0.014917470487562487
TSG	1	0.16297413596007038
TSG	5-10	0.00011791603585556952
TSG	2	0.0
TSG	1	0.0413451558424823
TSG	2	0.001285993193455421
TSG	3-5	0.05348937186694309
TSG	1	0.05710409594134674
TSG	10-20	0.0008617383246253311
TSG	1	0.1267139207240173
OG	1	0.1276624079457423
TSG	1	0.18506804622766954
