cancer_gene_type	mutation_count_bin	gene_exp	TMB_group
TSG	0-2	0.011405891000348806	Low (0-5/Mb)
TSG	0-2	0.13959926266787462	Low (0-5/Mb)
TSG	0-2	0.04856971281447282	Low (0-5/Mb)
TSG	0-2	0.23143492235970642	Low (0-5/Mb)
TSG	0-2	0.16663483332019594	Low (0-5/Mb)
TSG	0-2	0.11737623739203769	Low (0-5/Mb)
TSG	0-2	0.20513919449436688	Low (0-5/Mb)
TSG	0-2	0.3321980594087493	Low (0-5/Mb)
TSG	0-2	0.34928990021669554	Low (0-5/Mb)
TSG	0-2	0.313403595169785	Low (0-5/Mb)
TSG	0-2	0.2713810536160116	Low (0-5/Mb)
TSG	0-2	0.01855350612181197	Low (0-5/Mb)
TSG	0-2	0.15001120010324379	Low (0-5/Mb)
TSG	0-2	0.11879048118134751	Low (0-5/Mb)
TSG	0-2	0.3240899320428793	Low (0-5/Mb)
TSG	0-2	0.2515758083945649	Low (0-5/Mb)
TSG	0-2	0.1424436320590288	Low (0-5/Mb)
TSG	0-2	0.020229559472401386	Low (0-5/Mb)
TSG	0-2	0.21775086376201727	Low (0-5/Mb)
TSG	0-2	0.14707913423968927	Low (0-5/Mb)
TSG	0-2	0.11568892785989411	Low (0-5/Mb)
TSG	0-2	0.4497924241242137	Low (0-5/Mb)
TSG	0-2	0.4999211939847079	Low (0-5/Mb)
TSG	0-2	0.029845167139758218	Low (0-5/Mb)
TSG	0-2	0.20933851028552647	Low (0-5/Mb)
TSG	0-2	0.16501895522333607	Low (0-5/Mb)
TSG	0-2	0.14311997071338217	Low (0-5/Mb)
TSG	0-2	0.2865925938140645	Low (0-5/Mb)
TSG	0-2	0.22246079133695815	Low (0-5/Mb)
TSG	0-2	0.2673415800192759	Low (0-5/Mb)
TSG	0-2	0.0006574915118952182	Low (0-5/Mb)
TSG	0-2	0.1173073798979613	Low (0-5/Mb)
TSG	0-2	0.0437885719533049	Low (0-5/Mb)
TSG	0-2	0.21623340738029967	Low (0-5/Mb)
TSG	0-2	0.14275815455173047	Low (0-5/Mb)
TSG	0-2	0.10160064192364118	Low (0-5/Mb)
TSG	0-2	0.23903109961872898	Low (0-5/Mb)
TSG	0-2	0.006290134750479692	Low (0-5/Mb)
TSG	0-2	0.0586427577806435	Low (0-5/Mb)
TSG	0-2	0.11973118464802344	Low (0-5/Mb)
TSG	0-2	0.15805004054996902	Low (0-5/Mb)
TSG	0-2	0.11000733946033572	Low (0-5/Mb)
TSG	0-2	0.10688855099199995	Low (0-5/Mb)
TSG	0-2	0.226578452461053	Low (0-5/Mb)
TSG	0-2	0.0016867233207320123	Low (0-5/Mb)
TSG	0-2	0.264353081675171	Low (0-5/Mb)
TSG	0-2	0.0388042311009061	Low (0-5/Mb)
TSG	0-2	0.038479046230158805	Low (0-5/Mb)
TSG	0-2	0.19047485202649775	Low (0-5/Mb)
TSG	0-2	0.07517471153404282	Low (0-5/Mb)
TSG	0-2	0.14786707181446043	Low (0-5/Mb)
TSG	0-2	0.10674429185550983	High (>=10/Mb)
TSG	0-2	0.1748956242348165	High (>=10/Mb)
TSG	0-2	0.1318599581719848	High (>=10/Mb)
TSG	0-2	0.10107979792953041	High (>=10/Mb)
TSG	0-2	0.5334503772429219	Low (0-5/Mb)
TSG	0-2	0.13091723155515417	Low (0-5/Mb)
TSG	0-2	0.17154615971230258	Low (0-5/Mb)
TSG	0-2	0.15410116435518284	Low (0-5/Mb)
TSG	0-2	0.06426429580315761	Low (0-5/Mb)
TSG	0-2	0.11963169369875354	Low (0-5/Mb)
TSG	0-2	0.04743599520502817	Low (0-5/Mb)
TSG	0-2	0.713542097969181	Low (0-5/Mb)
TSG	0-2	0.035078368018192516	Low (0-5/Mb)
TSG	0-2	0.020942433641167404	Low (0-5/Mb)
TSG	0-2	0.08887193124104477	Low (0-5/Mb)
TSG	0-2	0.017821239618724925	Low (0-5/Mb)
TSG	0-2	0.05171277127727973	Low (0-5/Mb)
TSG	0-2	0.2278746625970634	Low (0-5/Mb)
TSG	0-2	0.06662892674464041	Low (0-5/Mb)
TSG	0-2	0.002154173852603583	Low (0-5/Mb)
TSG	0-2	0.449285212303021	Low (0-5/Mb)
TSG	0-2	0.0020570574032967763	Low (0-5/Mb)
TSG	0-2	0.06620020420200375	Low (0-5/Mb)
TSG	0-2	0.19614822349012162	Low (0-5/Mb)
TSG	0-2	0.03428860597582396	Low (0-5/Mb)
TSG	0-2	0.02193023938175047	Low (0-5/Mb)
TSG	0-2	0.0073288260034330725	Low (0-5/Mb)
TSG	0-2	0.044841829709893685	Low (0-5/Mb)
TSG	0-2	0.059752771281230535	Low (0-5/Mb)
TSG	0-2	0.13325139145456236	Low (0-5/Mb)
TSG	0-2	0.12909334856721516	Low (0-5/Mb)
TSG	0-2	0.03975530184008173	Low (0-5/Mb)
TSG	0-2	0.00032549155706797727	Low (0-5/Mb)
TSG	0-2	0.0413701806457488	Low (0-5/Mb)
TSG	0-2	0.18794168865577732	Low (0-5/Mb)
TSG	0-2	0.4080440628821172	Low (0-5/Mb)
TSG	0-2	0.40417791756585353	Low (0-5/Mb)
TSG	0-2	0.2129580882164622	Low (0-5/Mb)
TSG	0-2	0.6160477277013438	Low (0-5/Mb)
TSG	0-2	0.005622981654151178	Low (0-5/Mb)
TSG	0-2	0.08693568409120159	Medium (5-10/Mb)
TSG	0-2	0.07770859447092371	Medium (5-10/Mb)
TSG	0-2	0.08647052843822219	Medium (5-10/Mb)
TSG	0-2	0.31044913414566416	Medium (5-10/Mb)
TSG	0-2	0.0020678268088374155	Medium (5-10/Mb)
TSG	0-2	0.04489558614100438	Low (0-5/Mb)
TSG	0-2	0.2829346220193778	Low (0-5/Mb)
TSG	0-2	0.539237561875592	Low (0-5/Mb)
TSG	0-2	0.4529058180765535	Low (0-5/Mb)
TSG	0-2	0.394247140300271	Low (0-5/Mb)
TSG	0-2	0.33330455297410266	Low (0-5/Mb)
TSG	0-2	0.24800368992497943	Low (0-5/Mb)
TSG	0-2	0.13659970644723074	Low (0-5/Mb)
TSG	0-2	0.09586926771657217	Low (0-5/Mb)
TSG	0-2	0.3329679435248745	Low (0-5/Mb)
TSG	0-2	0.20966616142086192	Low (0-5/Mb)
TSG	0-2	0.034021743794451095	Medium (5-10/Mb)
TSG	0-2	0.01900975622006534	Medium (5-10/Mb)
TSG	0-2	0.07757124451046367	Medium (5-10/Mb)
TSG	0-2	0.020390490440688976	Medium (5-10/Mb)
TSG	0-2	0.08454179706555218	Medium (5-10/Mb)
TSG	0-2	0.08798538103533741	Low (0-5/Mb)
TSG	0-2	0.14242493669476294	Low (0-5/Mb)
TSG	0-2	0.17159642908202064	Low (0-5/Mb)
TSG	0-2	0.08538197442401782	Low (0-5/Mb)
TSG	0-2	0.15987723204141466	Low (0-5/Mb)
TSG	0-2	0.03653616546936074	Low (0-5/Mb)
TSG	0-2	0.31731603632671623	Low (0-5/Mb)
TSG	0-2	0.1220621729046532	Low (0-5/Mb)
TSG	0-2	0.3278764732558343	Low (0-5/Mb)
TSG	0-2	0.2909110386058413	Low (0-5/Mb)
TSG	0-2	0.22427981509731507	Low (0-5/Mb)
TSG	0-2	0.2065651438192736	Low (0-5/Mb)
TSG	0-2	0.002880541385679903	Low (0-5/Mb)
TSG	0-2	0.21897400409144285	Low (0-5/Mb)
TSG	0-2	0.04478862679353015	Low (0-5/Mb)
TSG	0-2	0.026330948706857597	Low (0-5/Mb)
TSG	0-2	0.1022098070587238	Low (0-5/Mb)
TSG	0-2	0.05466065951763181	Low (0-5/Mb)
TSG	0-2	0.18535322555420178	Low (0-5/Mb)
TSG	0-2	0.20690487361752175	Low (0-5/Mb)
TSG	0-2	0.08926354601956557	Low (0-5/Mb)
TSG	0-2	0.09761555609602296	Low (0-5/Mb)
TSG	0-2	0.1658035082276366	Low (0-5/Mb)
TSG	0-2	0.17301914158586182	Low (0-5/Mb)
TSG	0-2	0.09629135147687021	Low (0-5/Mb)
TSG	0-2	0.029888005578677847	Low (0-5/Mb)
TSG	0-2	0.1165598869264429	Medium (5-10/Mb)
TSG	0-2	0.1767447239882176	Medium (5-10/Mb)
TSG	0-2	0.5800598037402206	Low (0-5/Mb)
TSG	0-2	0.16650654542698057	Low (0-5/Mb)
TSG	0-2	0.12693138307085858	Low (0-5/Mb)
TSG	0-2	0.2207075331681447	Low (0-5/Mb)
TSG	0-2	0.37967920053628085	Low (0-5/Mb)
TSG	0-2	0.19571132472315866	Low (0-5/Mb)
TSG	0-2	0.00018616029356394127	Low (0-5/Mb)
TSG	0-2	0.06348313582155676	Low (0-5/Mb)
TSG	0-2	0.09809130071298121	Low (0-5/Mb)
TSG	0-2	0.24047770855961162	Low (0-5/Mb)
TSG	0-2	0.21707579865907498	Low (0-5/Mb)
TSG	0-2	0.2089734391348081	Low (0-5/Mb)
TSG	0-2	0.059494479605799844	Low (0-5/Mb)
TSG	0-2	0.04419310403613164	Low (0-5/Mb)
TSG	0-2	0.07368734961779703	Low (0-5/Mb)
TSG	0-2	0.20663276032784983	Low (0-5/Mb)
TSG	0-2	0.005431172289899954	Low (0-5/Mb)
TSG	0-2	0.055688022215515616	Low (0-5/Mb)
TSG	0-2	0.043571004444853186	Low (0-5/Mb)
TSG	0-2	0.10018134561186884	Low (0-5/Mb)
TSG	0-2	0.06897701671148368	Low (0-5/Mb)
TSG	0-2	0.06989692762677893	Low (0-5/Mb)
TSG	0-2	0.026244409619060265	Low (0-5/Mb)
TSG	0-2	0.3357852917775989	Low (0-5/Mb)
TSG	0-2	0.12404621879051908	Low (0-5/Mb)
TSG	0-2	0.08913797880375249	Low (0-5/Mb)
TSG	0-2	0.8563933409452359	Low (0-5/Mb)
TSG	0-2	0.38145123542326137	Low (0-5/Mb)
TSG	0-2	0.18255498748784296	Low (0-5/Mb)
TSG	0-2	0.0435027192232311	Low (0-5/Mb)
TSG	0-2	0.08394935363042115	Low (0-5/Mb)
TSG	0-2	0.08747021229511916	Low (0-5/Mb)
TSG	0-2	0.11932782869398117	Low (0-5/Mb)
TSG	0-2	0.0037540134040025077	Low (0-5/Mb)
TSG	0-2	0.577727944698326	Low (0-5/Mb)
TSG	0-2	0.10139993806074396	Low (0-5/Mb)
TSG	0-2	0.2485798943315589	Low (0-5/Mb)
TSG	0-2	0.18740339982632773	Low (0-5/Mb)
TSG	0-2	0.3071945910917103	Low (0-5/Mb)
TSG	0-2	0.2071014048185428	Low (0-5/Mb)
TSG	0-2	0.13830754324369665	Low (0-5/Mb)
TSG	0-2	0.09397492293915592	Low (0-5/Mb)
TSG	0-2	0.09765921923523872	Low (0-5/Mb)
TSG	0-2	0.13698279551973624	Low (0-5/Mb)
TSG	0-2	0.07477717561238485	Low (0-5/Mb)
TSG	0-2	0.006562727028586792	Low (0-5/Mb)
TSG	0-2	0.12447464354851116	Low (0-5/Mb)
TSG	0-2	0.07348266686109595	Low (0-5/Mb)
TSG	0-2	0.0	Low (0-5/Mb)
TSG	0-2	0.09670135949007785	Low (0-5/Mb)
TSG	0-2	0.004412359312829613	Low (0-5/Mb)
TSG	0-2	0.10920182055936531	Low (0-5/Mb)
TSG	0-2	0.05042778170328303	Low (0-5/Mb)
TSG	0-2	0.03564715306264165	Low (0-5/Mb)
TSG	0-2	0.07242434822469664	Low (0-5/Mb)
TSG	0-2	0.06274027040898345	Low (0-5/Mb)
TSG	0-2	0.0042439498695031035	Low (0-5/Mb)
TSG	0-2	0.056648301804218336	Low (0-5/Mb)
TSG	0-2	0.034095105538123185	Low (0-5/Mb)
TSG	0-2	0.11199966293098446	Low (0-5/Mb)
TSG	0-2	0.07344238683249572	Low (0-5/Mb)
TSG	0-2	0.08381079252626883	Low (0-5/Mb)
TSG	0-2	0.23087661074219346	Low (0-5/Mb)
TSG	0-2	0.016844701112075325	Low (0-5/Mb)
TSG	0-2	0.29629711443079637	Low (0-5/Mb)
TSG	0-2	0.15192628705155248	Low (0-5/Mb)
TSG	0-2	0.1567280060011563	Low (0-5/Mb)
TSG	0-2	0.32962071988759895	Low (0-5/Mb)
TSG	0-2	0.0014314101183259846	Low (0-5/Mb)
TSG	0-2	0.004473331362451762	Low (0-5/Mb)
TSG	0-2	0.12160163696999587	Low (0-5/Mb)
TSG	0-2	0.21872398804853832	Low (0-5/Mb)
TSG	0-2	0.07362635455180712	Low (0-5/Mb)
TSG	0-2	0.06116390651586904	Low (0-5/Mb)
TSG	0-2	0.005864552804189323	Low (0-5/Mb)
TSG	0-2	0.20153427633476945	Low (0-5/Mb)
TSG	0-2	0.018745680684473267	Low (0-5/Mb)
TSG	0-2	0.01348432478469029	Low (0-5/Mb)
TSG	0-2	0.03687503001059783	Low (0-5/Mb)
TSG	0-2	0.13420484732573057	Low (0-5/Mb)
TSG	0-2	0.024350275396348528	Low (0-5/Mb)
TSG	0-2	0.2580949881207423	Low (0-5/Mb)
TSG	0-2	0.18985419608013226	Low (0-5/Mb)
TSG	0-2	0.28388662014337424	Low (0-5/Mb)
TSG	0-2	0.2021588019401731	Low (0-5/Mb)
TSG	0-2	0.26526831391471306	Low (0-5/Mb)
TSG	0-2	0.1799649834877295	Low (0-5/Mb)
TSG	0-2	0.003964954336470011	Low (0-5/Mb)
TSG	0-2	0.043327751249327494	High (>=10/Mb)
TSG	0-2	0.014348123216596141	High (>=10/Mb)
TSG	0-2	0.06881385007337623	High (>=10/Mb)
TSG	0-2	0.11995727945844117	High (>=10/Mb)
TSG	0-2	0.027025745570245424	High (>=10/Mb)
TSG	0-2	0.0016207580247927598	High (>=10/Mb)
TSG	0-2	0.16657347680187887	Low (0-5/Mb)
TSG	0-2	0.32282755083739706	Low (0-5/Mb)
TSG	0-2	0.11210903708349634	Low (0-5/Mb)
TSG	0-2	0.05009900479740885	Low (0-5/Mb)
TSG	0-2	0.14835308803247235	Low (0-5/Mb)
TSG	0-2	0.12668496022967304	Low (0-5/Mb)
TSG	0-2	0.2527685641403253	Low (0-5/Mb)
TSG	0-2	0.3338319723248849	Low (0-5/Mb)
TSG	0-2	0.15507703998938294	Low (0-5/Mb)
TSG	0-2	0.19889034633379338	Low (0-5/Mb)
TSG	0-2	0.018637998882798296	Low (0-5/Mb)
TSG	0-2	0.0744243907244543	Low (0-5/Mb)
TSG	0-2	0.07717797229874972	Low (0-5/Mb)
TSG	0-2	0.1700245081937407	Low (0-5/Mb)
TSG	0-2	0.016257293873077366	Low (0-5/Mb)
TSG	0-2	0.13909374610466946	Low (0-5/Mb)
TSG	0-2	0.18349729643570092	Low (0-5/Mb)
TSG	0-2	0.7795576684327589	Low (0-5/Mb)
TSG	0-2	0.4858861811303794	Low (0-5/Mb)
TSG	0-2	0.24878602553102405	Low (0-5/Mb)
TSG	0-2	0.3326958148812545	Low (0-5/Mb)
TSG	0-2	0.006457082437910326	Low (0-5/Mb)
TSG	0-2	0.05142906981196584	Low (0-5/Mb)
TSG	0-2	0.036181358434496914	Low (0-5/Mb)
TSG	0-2	0.043285788178158875	Low (0-5/Mb)
TSG	0-2	0.07199769554859654	Low (0-5/Mb)
TSG	0-2	0.1583895453725211	Low (0-5/Mb)
TSG	0-2	0.10698211750262974	Low (0-5/Mb)
TSG	0-2	0.06358610121174847	Low (0-5/Mb)
TSG	0-2	0.10670792612935405	Low (0-5/Mb)
TSG	0-2	0.12139978393559729	Low (0-5/Mb)
TSG	0-2	0.35525517397478534	Low (0-5/Mb)
TSG	0-2	0.1280168952071479	Low (0-5/Mb)
TSG	0-2	0.07876724406330138	Low (0-5/Mb)
TSG	0-2	0.10861381115023899	Low (0-5/Mb)
TSG	0-2	0.1851935043539164	Low (0-5/Mb)
TSG	0-2	0.09047337118777607	Low (0-5/Mb)
TSG	0-2	0.09589702529328793	Low (0-5/Mb)
TSG	0-2	0.2633104491120598	Low (0-5/Mb)
TSG	0-2	0.0036358475659250405	Low (0-5/Mb)
TSG	0-2	0.13085875276565206	Low (0-5/Mb)
TSG	0-2	0.3054321381555323	Low (0-5/Mb)
TSG	0-2	0.08926259020307799	Low (0-5/Mb)
TSG	0-2	0.20122276571679676	Low (0-5/Mb)
TSG	0-2	0.04623213985978896	Low (0-5/Mb)
TSG	0-2	0.18733109963514488	Low (0-5/Mb)
TSG	0-2	0.1974598979458944	Low (0-5/Mb)
TSG	0-2	0.037228594207291	High (>=10/Mb)
TSG	0-2	0.1374639041853982	High (>=10/Mb)
TSG	0-2	0.10224593358712142	High (>=10/Mb)
TSG	0-2	0.09309514473686006	High (>=10/Mb)
TSG	0-2	0.07898928816206295	High (>=10/Mb)
TSG	0-2	0.23080206822734153	Low (0-5/Mb)
TSG	0-2	0.048918756302600626	Low (0-5/Mb)
TSG	0-2	0.0789418854179479	Low (0-5/Mb)
TSG	0-2	0.14749376244852366	Low (0-5/Mb)
TSG	0-2	0.20671047849003688	Low (0-5/Mb)
TSG	0-2	0.12991281857521214	Low (0-5/Mb)
TSG	0-2	0.028242798270610953	Low (0-5/Mb)
TSG	0-2	0.04235368649190875	Low (0-5/Mb)
TSG	0-2	0.16505774123223424	Low (0-5/Mb)
TSG	0-2	0.5442751583220712	Low (0-5/Mb)
TSG	0-2	0.5002971827786971	Low (0-5/Mb)
TSG	0-2	0.15673003125449025	Low (0-5/Mb)
TSG	0-2	0.5604429759445616	Low (0-5/Mb)
TSG	0-2	0.011325162409906057	Low (0-5/Mb)
TSG	0-2	0.17752930619423468	Low (0-5/Mb)
TSG	0-2	0.043042081987024944	Low (0-5/Mb)
TSG	0-2	0.1769288039839199	Low (0-5/Mb)
TSG	0-2	0.16754565981981764	Low (0-5/Mb)
TSG	0-2	0.181171784557317	Low (0-5/Mb)
TSG	0-2	0.25953193783464457	Low (0-5/Mb)
TSG	0-2	0.006715330615756527	Low (0-5/Mb)
TSG	0-2	0.09372508457686038	Low (0-5/Mb)
TSG	0-2	0.023454106289279446	Low (0-5/Mb)
TSG	0-2	0.07289671251802697	Low (0-5/Mb)
TSG	0-2	0.12993997012517405	Low (0-5/Mb)
TSG	0-2	0.08071112292160945	Low (0-5/Mb)
TSG	0-2	0.007656554915801982	Low (0-5/Mb)
TSG	0-2	0.1475925983605983	Low (0-5/Mb)
TSG	0-2	0.10398600273451718	Low (0-5/Mb)
TSG	0-2	0.27690007797460214	Low (0-5/Mb)
TSG	0-2	0.31910851955287345	Low (0-5/Mb)
TSG	0-2	0.18199698055816682	Low (0-5/Mb)
TSG	0-2	0.07192994570037264	Low (0-5/Mb)
TSG	0-2	0.1215151581593605	Medium (5-10/Mb)
TSG	0-2	0.12834272338033906	Medium (5-10/Mb)
TSG	0-2	0.1489480960565282	Medium (5-10/Mb)
TSG	0-2	0.4437894162211007	Medium (5-10/Mb)
TSG	0-2	0.0008343906591893175	Medium (5-10/Mb)
TSG	0-2	0.26796545740603056	Low (0-5/Mb)
TSG	0-2	0.09935768838261036	Low (0-5/Mb)
TSG	0-2	0.09964751247191876	Low (0-5/Mb)
TSG	0-2	0.0012069261940741499	Low (0-5/Mb)
TSG	0-2	0.2080709235384776	Low (0-5/Mb)
TSG	0-2	0.2571898783337029	Low (0-5/Mb)
TSG	0-2	0.18396804104584366	Low (0-5/Mb)
TSG	0-2	0.007177007902054597	Low (0-5/Mb)
TSG	0-2	0.049967991600722544	Low (0-5/Mb)
TSG	0-2	0.018767795500654993	Low (0-5/Mb)
TSG	0-2	0.022618452155078128	Low (0-5/Mb)
TSG	0-2	0.0547311858850642	Low (0-5/Mb)
TSG	0-2	0.10097216196396033	Low (0-5/Mb)
TSG	0-2	0.03505509740825924	Low (0-5/Mb)
TSG	0-2	0.07807414511900418	Low (0-5/Mb)
TSG	0-2	0.26932152482439997	Low (0-5/Mb)
TSG	0-2	0.12134952719917459	Low (0-5/Mb)
TSG	0-2	0.05849857360911142	Low (0-5/Mb)
TSG	0-2	0.18532941997888158	Low (0-5/Mb)
TSG	0-2	0.25319740642107186	Low (0-5/Mb)
TSG	0-2	0.07558277331172762	Low (0-5/Mb)
TSG	0-2	0.004915607175174534	Low (0-5/Mb)
TSG	0-2	0.17718535459961865	Low (0-5/Mb)
TSG	0-2	0.0547720376290249	Low (0-5/Mb)
TSG	0-2	0.0534358534460962	Low (0-5/Mb)
TSG	0-2	0.07966990275327414	Low (0-5/Mb)
TSG	0-2	0.01012304016110804	Low (0-5/Mb)
TSG	0-2	0.2369709363136278	Low (0-5/Mb)
TSG	0-2	0.0715144652775279	Low (0-5/Mb)
TSG	0-2	0.05318413484255795	Low (0-5/Mb)
TSG	0-2	0.1546774711661638	Low (0-5/Mb)
TSG	0-2	0.1728244534802605	Low (0-5/Mb)
TSG	0-2	0.0032845984025732765	Low (0-5/Mb)
TSG	0-2	0.3347783749470552	Medium (5-10/Mb)
TSG	0-2	0.0854456579291448	Medium (5-10/Mb)
TSG	0-2	0.2399618208834857	Medium (5-10/Mb)
TSG	0-2	0.23339344924397087	Medium (5-10/Mb)
TSG	0-2	0.04920303289818417	Medium (5-10/Mb)
TSG	0-2	0.2191395867638924	Medium (5-10/Mb)
TSG	0-2	0.0723644718276208	Low (0-5/Mb)
TSG	0-2	0.09851915728866904	Low (0-5/Mb)
TSG	0-2	0.07577146682007846	Low (0-5/Mb)
TSG	0-2	0.020311110674871038	Low (0-5/Mb)
TSG	0-2	0.06793939508849954	High (>=10/Mb)
TSG	0-2	0.036067977522192186	High (>=10/Mb)
TSG	0-2	0.14407370729005622	High (>=10/Mb)
TSG	0-2	0.3786636897508095	High (>=10/Mb)
TSG	0-2	0.2746651855588292	High (>=10/Mb)
TSG	0-2	0.06666529705525134	High (>=10/Mb)
TSG	0-2	0.6400604904614011	Low (0-5/Mb)
TSG	0-2	0.11105499540075706	Low (0-5/Mb)
TSG	0-2	0.09955268160019366	Low (0-5/Mb)
TSG	0-2	0.16495340313828674	Low (0-5/Mb)
TSG	0-2	0.20801040093967335	Low (0-5/Mb)
TSG	0-2	0.09527630308767115	Low (0-5/Mb)
TSG	0-2	0.000308777548042078	Low (0-5/Mb)
TSG	0-2	0.3328396196048286	Medium (5-10/Mb)
TSG	0-2	0.1087803230086133	Medium (5-10/Mb)
TSG	0-2	0.11240573268680289	Medium (5-10/Mb)
TSG	0-2	0.263062424751382	Medium (5-10/Mb)
TSG	0-2	0.04204164350669757	Medium (5-10/Mb)
TSG	0-2	0.21413600147388515	Low (0-5/Mb)
TSG	0-2	0.11273111425053581	Low (0-5/Mb)
TSG	0-2	0.13407791197046418	Low (0-5/Mb)
TSG	0-2	0.22991674162136894	Low (0-5/Mb)
TSG	0-2	0.2941944005872268	Low (0-5/Mb)
TSG	0-2	0.14029657696413014	Low (0-5/Mb)
TSG	0-2	0.0047813770397532734	Low (0-5/Mb)
TSG	0-2	0.11401031781774693	Low (0-5/Mb)
TSG	0-2	0.07063987701449242	Low (0-5/Mb)
TSG	0-2	0.15923666106901002	Low (0-5/Mb)
TSG	0-2	0.28497071479036296	Low (0-5/Mb)
TSG	0-2	0.13847184644000068	Low (0-5/Mb)
TSG	0-2	0.13979150095201046	Low (0-5/Mb)
TSG	0-2	0.00014528142045309176	Low (0-5/Mb)
TSG	0-2	0.026108488987467215	Low (0-5/Mb)
TSG	0-2	0.05722410692982228	Low (0-5/Mb)
TSG	0-2	0.16765156539840576	Low (0-5/Mb)
TSG	0-2	0.21488700643052233	Low (0-5/Mb)
TSG	0-2	0.08465127290465388	Low (0-5/Mb)
TSG	0-2	0.1345745893766877	Low (0-5/Mb)
TSG	0-2	0.12478361473647241	Low (0-5/Mb)
TSG	0-2	0.27780150945594834	Low (0-5/Mb)
TSG	0-2	0.31415679078748987	Low (0-5/Mb)
TSG	0-2	0.22083399155758715	Low (0-5/Mb)
TSG	0-2	0.04353277169347209	Low (0-5/Mb)
TSG	0-2	0.1844016478087584	Medium (5-10/Mb)
TSG	0-2	0.059146918075956054	Medium (5-10/Mb)
TSG	0-2	0.06955927233983039	Medium (5-10/Mb)
TSG	0-2	0.11358089558902759	Medium (5-10/Mb)
TSG	0-2	0.04591059947708353	Medium (5-10/Mb)
TSG	0-2	0.28223451124499527	Medium (5-10/Mb)
TSG	0-2	0.12491645269658229	Medium (5-10/Mb)
TSG	0-2	0.1879914293652751	Medium (5-10/Mb)
TSG	0-2	0.3026084568522901	Medium (5-10/Mb)
TSG	0-2	0.10948406198921112	Medium (5-10/Mb)
TSG	0-2	0.0016487620146463035	Medium (5-10/Mb)
TSG	0-2	0.17341381092522937	Low (0-5/Mb)
TSG	0-2	0.06352174834603715	Low (0-5/Mb)
TSG	0-2	0.1178792872263501	Low (0-5/Mb)
TSG	0-2	0.02391354605487263	Low (0-5/Mb)
TSG	0-2	0.20723236691866617	Low (0-5/Mb)
TSG	0-2	0.18212090550925275	Low (0-5/Mb)
TSG	0-2	0.0019988900541174975	Low (0-5/Mb)
TSG	0-2	0.06495575185919843	Low (0-5/Mb)
TSG	0-2	0.19281926279334058	Low (0-5/Mb)
TSG	0-2	0.4156094379195095	Low (0-5/Mb)
TSG	0-2	0.4980482471338307	Low (0-5/Mb)
TSG	0-2	0.19530610951218821	Low (0-5/Mb)
TSG	0-2	0.3049952294565379	Low (0-5/Mb)
TSG	0-2	0.021284829996838575	Low (0-5/Mb)
TSG	0-2	0.4258937392851325	Low (0-5/Mb)
TSG	0-2	0.07355750129159944	Low (0-5/Mb)
TSG	0-2	0.08609278068273682	Low (0-5/Mb)
TSG	0-2	0.11077140793594913	Low (0-5/Mb)
TSG	0-2	0.0006565908205443602	Low (0-5/Mb)
TSG	0-2	0.12562018453406282	Low (0-5/Mb)
TSG	0-2	0.07115409835803957	Low (0-5/Mb)
TSG	0-2	0.1118057584069123	Low (0-5/Mb)
TSG	0-2	0.24072891059161744	Low (0-5/Mb)
TSG	0-2	0.19800319237149852	Low (0-5/Mb)
TSG	0-2	0.2016096906515598	Low (0-5/Mb)
TSG	0-2	0.006602080530835098	Low (0-5/Mb)
TSG	0-2	0.14153102329275855	Low (0-5/Mb)
TSG	0-2	0.09467678146457895	Low (0-5/Mb)
TSG	0-2	0.13980937010905764	Low (0-5/Mb)
TSG	0-2	0.15917372829560153	Low (0-5/Mb)
TSG	0-2	0.19047347800747283	Low (0-5/Mb)
TSG	0-2	0.010918359423039634	Low (0-5/Mb)
TSG	0-2	0.12160144435008416	Low (0-5/Mb)
TSG	0-2	0.33748328249806286	Low (0-5/Mb)
TSG	0-2	0.6420954881032573	Low (0-5/Mb)
TSG	0-2	0.5781139940471417	Low (0-5/Mb)
TSG	0-2	0.3952048040289395	Low (0-5/Mb)
TSG	0-2	0.541727866219985	Low (0-5/Mb)
TSG	0-2	0.005178023945592956	Low (0-5/Mb)
TSG	0-2	0.0909540254830796	High (>=10/Mb)
TSG	0-2	0.16773136291112636	High (>=10/Mb)
TSG	0-2	0.026604382243197756	High (>=10/Mb)
TSG	0-2	0.0996969370201345	High (>=10/Mb)
TSG	0-2	0.04288118509926667	Low (0-5/Mb)
TSG	0-2	0.07465787271327348	Low (0-5/Mb)
TSG	0-2	0.0364826651349549	Low (0-5/Mb)
TSG	0-2	0.11274383291638694	Low (0-5/Mb)
TSG	0-2	0.07007928412796219	Low (0-5/Mb)
TSG	0-2	0.0032831414515241465	Low (0-5/Mb)
TSG	0-2	0.184711635910672	Low (0-5/Mb)
TSG	0-2	0.09459978322227193	Low (0-5/Mb)
TSG	0-2	0.1129319813126872	Low (0-5/Mb)
TSG	0-2	0.3561352601998566	Low (0-5/Mb)
TSG	0-2	0.0068027903668573045	Low (0-5/Mb)
TSG	0-2	0.14344014269451488	Low (0-5/Mb)
TSG	0-2	0.00022445727250147983	Low (0-5/Mb)
TSG	0-2	0.04924873393832174	Medium (5-10/Mb)
TSG	0-2	0.06750465496762136	Medium (5-10/Mb)
TSG	0-2	0.09222434735406096	Medium (5-10/Mb)
